id,target
boostcamp-sts-v1-test-000,2.0
boostcamp-sts-v1-test-001,4.5
boostcamp-sts-v1-test-002,2.4
boostcamp-sts-v1-test-003,-0.0
boostcamp-sts-v1-test-004,3.8
boostcamp-sts-v1-test-005,3.0
boostcamp-sts-v1-test-006,4.3
boostcamp-sts-v1-test-007,1.9
boostcamp-sts-v1-test-008,0.3
boostcamp-sts-v1-test-009,4.7
boostcamp-sts-v1-test-010,2.6
boostcamp-sts-v1-test-011,2.2
boostcamp-sts-v1-test-012,2.1
boostcamp-sts-v1-test-013,2.2
boostcamp-sts-v1-test-014,0.8
boostcamp-sts-v1-test-015,4.6
boostcamp-sts-v1-test-016,4.8
boostcamp-sts-v1-test-017,2.6
boostcamp-sts-v1-test-018,4.8
boostcamp-sts-v1-test-019,4.6
boostcamp-sts-v1-test-020,3.0
boostcamp-sts-v1-test-021,2.7
boostcamp-sts-v1-test-022,2.4
boostcamp-sts-v1-test-023,0.6
boostcamp-sts-v1-test-024,1.9
boostcamp-sts-v1-test-025,2.9
boostcamp-sts-v1-test-026,0.7
boostcamp-sts-v1-test-027,2.0
boostcamp-sts-v1-test-028,3.6
boostcamp-sts-v1-test-029,3.1
boostcamp-sts-v1-test-030,4.6
boostcamp-sts-v1-test-031,0.4
boostcamp-sts-v1-test-032,2.3
boostcamp-sts-v1-test-033,3.4
boostcamp-sts-v1-test-034,3.1
boostcamp-sts-v1-test-035,0.2
boostcamp-sts-v1-test-036,3.2
boostcamp-sts-v1-test-037,0.2
boostcamp-sts-v1-test-038,2.9
boostcamp-sts-v1-test-039,3.1
boostcamp-sts-v1-test-040,0.3
boostcamp-sts-v1-test-041,4.0
boostcamp-sts-v1-test-042,0.1
boostcamp-sts-v1-test-043,0.9
boostcamp-sts-v1-test-044,2.5
boostcamp-sts-v1-test-045,4.7
boostcamp-sts-v1-test-046,0.4
boostcamp-sts-v1-test-047,1.6
boostcamp-sts-v1-test-048,0.1
boostcamp-sts-v1-test-049,3.2
boostcamp-sts-v1-test-050,-0.0
boostcamp-sts-v1-test-051,2.7
boostcamp-sts-v1-test-052,3.4
boostcamp-sts-v1-test-053,2.7
boostcamp-sts-v1-test-054,4.2
boostcamp-sts-v1-test-055,2.0
boostcamp-sts-v1-test-056,3.1
boostcamp-sts-v1-test-057,1.2
boostcamp-sts-v1-test-058,2.0
boostcamp-sts-v1-test-059,4.4
boostcamp-sts-v1-test-060,4.4
boostcamp-sts-v1-test-061,3.8
boostcamp-sts-v1-test-062,0.9
boostcamp-sts-v1-test-063,2.0
boostcamp-sts-v1-test-064,2.9
boostcamp-sts-v1-test-065,4.8
boostcamp-sts-v1-test-066,3.4
boostcamp-sts-v1-test-067,0.7
boostcamp-sts-v1-test-068,1.5
boostcamp-sts-v1-test-069,2.1
boostcamp-sts-v1-test-070,0.0
boostcamp-sts-v1-test-071,3.3
boostcamp-sts-v1-test-072,4.6
boostcamp-sts-v1-test-073,4.3
boostcamp-sts-v1-test-074,0.0
boostcamp-sts-v1-test-075,1.9
boostcamp-sts-v1-test-076,3.3
boostcamp-sts-v1-test-077,2.5
boostcamp-sts-v1-test-078,1.9
boostcamp-sts-v1-test-079,4.3
boostcamp-sts-v1-test-080,1.4
boostcamp-sts-v1-test-081,2.9
boostcamp-sts-v1-test-082,3.6
boostcamp-sts-v1-test-083,1.3
boostcamp-sts-v1-test-084,0.9
boostcamp-sts-v1-test-085,4.7
boostcamp-sts-v1-test-086,2.9
boostcamp-sts-v1-test-087,2.9
boostcamp-sts-v1-test-088,4.0
boostcamp-sts-v1-test-089,4.3
boostcamp-sts-v1-test-090,4.8
boostcamp-sts-v1-test-091,1.3
boostcamp-sts-v1-test-092,0.4
boostcamp-sts-v1-test-093,2.5
boostcamp-sts-v1-test-094,4.4
boostcamp-sts-v1-test-095,1.4
boostcamp-sts-v1-test-096,3.3
boostcamp-sts-v1-test-097,3.8
boostcamp-sts-v1-test-098,0.2
boostcamp-sts-v1-test-099,3.1
boostcamp-sts-v1-test-100,2.0
boostcamp-sts-v1-test-101,4.8
boostcamp-sts-v1-test-102,4.7
boostcamp-sts-v1-test-103,4.0
